batch_id,position,hypothesis_hash,name,theme,factors_used,compile_status,runtime_status,wf_test_period_sharpe,wf_test_period_return,wf_test_period_max_drawdown,wf_test_period_total_trades,wf_test_period_win_rate,wf_test_period_window_count,elapsed_seconds,error_message
4c9634cd-ef2b-4f5c-a78a-c558c24c0a7b,1,bc255c3cdd4dd475,momentum_surge_rsi_breakout,momentum,return_1h;return_24h;rsi_14,ok,ok,-0.084418,0.003162,0.251776,214,0.345794,4,5.630,
4c9634cd-ef2b-4f5c-a78a-c558c24c0a7b,2,27643dcc6402d0a5,bollinger_mean_reversion_oversold,mean_reversion,bb_upper_24_2;close;return_24h;rsi_14;sma_24,ok,ok,0.000000,0.000000,0.000000,0,0.000000,4,5.323,
4c9634cd-ef2b-4f5c-a78a-c558c24c0a7b,3,3f0e11dc51b28a55,volatility_contraction_breakout,volatility_regime,close;realized_vol_24h;sma_50;zscore_48,ok,ok,0.155625,0.052925,0.325104,280,0.185714,4,5.398,
4c9634cd-ef2b-4f5c-a78a-c558c24c0a7b,4,bcf0be31e2474bc7,volume_divergence_momentum_fade,volume_divergence,return_1h;return_24h;rsi_14;volume_zscore_24h,ok,ok,-0.680760,-0.059891,0.306410,224,0.491071,4,5.392,
4c9634cd-ef2b-4f5c-a78a-c558c24c0a7b,5,947585de083ca512,monday_mean_reversion_oversold,calendar_effect,close;day_of_week;return_24h;rsi_14;sma_20;sma_50,ok,ok,-0.918599,-0.053033,0.153918,25,0.400000,4,5.313,
4c9634cd-ef2b-4f5c-a78a-c558c24c0a7b,6,3358144e7ea7a3c9,macd_momentum_continuation,momentum,close;macd_hist;rsi_14;sma_50,ok,ok,-0.015193,0.007109,0.183926,154,0.318182,4,5.343,
4c9634cd-ef2b-4f5c-a78a-c558c24c0a7b,7,b62754097570cbc2,bb_upper_reversion_vol_spike,mean_reversion,bb_upper_24_2;close;realized_vol_24h;rsi_14;sma_24,ok,ok,-0.433823,-0.013318,0.102351,1,0.000000,4,5.279,
4c9634cd-ef2b-4f5c-a78a-c558c24c0a7b,8,25e63378d44ee147,vol_regime_shift_low_to_high,volatility_regime,close;ema_12;ema_26;realized_vol_24h;return_24h,ok,ok,0.000000,0.000000,0.000000,0,0.000000,4,5.316,
4c9634cd-ef2b-4f5c-a78a-c558c24c0a7b,9,c826de3493e0c5cd,volume_divergence_momentum_fade,volume_divergence,close;ema_26;return_24h;rsi_14;sma_24;volume_zscore_24h,ok,ok,-1.230844,-0.114620,0.352324,289,0.435986,4,5.384,
4c9634cd-ef2b-4f5c-a78a-c558c24c0a7b,10,1a09fba35b3b48bb,monday_effect_momentum_entry,calendar_effect,close;day_of_week;ema_12;return_24h,ok,ok,0.526505,0.038049,0.122338,76,0.328947,4,5.360,
4c9634cd-ef2b-4f5c-a78a-c558c24c0a7b,11,3f55bf245c5c60e8,macd_hist_momentum_reversal,momentum,close;macd_hist;return_24h;sma_20,ok,ok,1.158501,0.104093,0.169261,145,0.337931,4,5.264,
4c9634cd-ef2b-4f5c-a78a-c558c24c0a7b,12,579fd1e5a3d2c55b,bb_mean_reversion_oversold,mean_reversion,bb_upper_24_2;close;rsi_14;sma_24;zscore_48,ok,ok,0.116715,-0.017917,0.225531,114,0.657895,4,5.341,
4c9634cd-ef2b-4f5c-a78a-c558c24c0a7b,13,6f29cca9d8a853d8,low_vol_breakout_regime,volatility_regime,close;ema_12;realized_vol_24h;return_24h,ok,ok,-1.122131,-0.087594,0.336142,393,0.198473,4,5.400,
4c9634cd-ef2b-4f5c-a78a-c558c24c0a7b,14,f26f210157a1cf0a,volume_divergence_momentum,volume_divergence,macd_hist;return_24h;rsi_14;volume_zscore_24h,ok,ok,-1.230681,-0.037577,0.097756,111,0.450450,4,5.332,
4c9634cd-ef2b-4f5c-a78a-c558c24c0a7b,15,46cf62a38a6db267,monday_weakness_reversal,calendar_effect,day_of_week;return_24h;rsi_14,ok,ok,-0.550897,-0.058274,0.200331,37,0.513514,4,5.467,
4c9634cd-ef2b-4f5c-a78a-c558c24c0a7b,16,f7ec45ce0c91819e,momentum_exhaustion_reversal,momentum,macd_hist;return_24h;rsi_14,ok,ok,-1.735224,-0.039205,0.111196,21,0.095238,4,5.280,
4c9634cd-ef2b-4f5c-a78a-c558c24c0a7b,17,b910a3a7ec942d44,bollinger_oversold_reversal,mean_reversion,bb_upper_24_2;close;realized_vol_24h;return_24h;rsi_14;zscore_48,ok,ok,0.806790,0.092724,0.115941,11,0.727273,4,5.317,
4c9634cd-ef2b-4f5c-a78a-c558c24c0a7b,18,dc6bd93bf1341d33,volatility_compression_breakout,volatility_regime,close;realized_vol_24h;return_24h;sma_24;zscore_48,ok,ok,-0.683549,-0.033681,0.271107,160,0.256250,4,5.368,
4c9634cd-ef2b-4f5c-a78a-c558c24c0a7b,19,af92467693f70f80,volume_surge_momentum_continuation,volume_divergence,close;macd_hist;return_24h;sma_20;volume_zscore_24h,ok,ok,0.110077,0.005461,0.199982,94,0.382979,4,5.355,
4c9634cd-ef2b-4f5c-a78a-c558c24c0a7b,20,ff1767f72acfaf55,monday_dip_buying_opportunity,calendar_effect,close;day_of_week;hour_of_day;return_24h;sma_50,ok,ok,-0.277440,-0.042341,0.205661,40,0.700000,4,6.074,
4c9634cd-ef2b-4f5c-a78a-c558c24c0a7b,21,a72aed476613df45,macd_crossover_with_rsi_filter,momentum,close;ema_26;macd_hist;return_24h;rsi_14,ok,ok,-1.193018,-0.072801,0.182136,171,0.345029,4,5.956,
4c9634cd-ef2b-4f5c-a78a-c558c24c0a7b,22,ebe056611952946b,oversold_bollinger_mean_reversion,mean_reversion,bb_upper_24_2;close;return_24h;rsi_14;sma_24;zscore_48,ok,ok,0.608441,0.033473,0.205454,106,0.698113,4,5.780,
4c9634cd-ef2b-4f5c-a78a-c558c24c0a7b,23,f9439b588dd59254,low_volatility_breakout_entry,volatility_regime,close;realized_vol_24h;return_24h;rsi_14;sma_20;volume_zscore_24h,ok,ok,-1.267928,-0.064692,0.195067,72,0.236111,4,5.552,
4c9634cd-ef2b-4f5c-a78a-c558c24c0a7b,24,fa30d19e1b25453c,volume_divergence_breakout,volume_divergence,close;return_24h;rsi_14;sma_50;volume_zscore_24h,ok,ok,0.655265,0.025966,0.090976,20,0.400000,4,5.644,
4c9634cd-ef2b-4f5c-a78a-c558c24c0a7b,25,2b5a2d33cedbc4e7,monday_reversal_oversold_bounce,calendar_effect,close;day_of_week;return_24h;rsi_14;sma_20,ok,ok,-1.518557,-0.060916,0.167310,84,0.416667,4,5.665,
4c9634cd-ef2b-4f5c-a78a-c558c24c0a7b,26,1d96bf004f0eebf4,macd_momentum_surge_continuation,momentum,close;macd_hist;return_24h;rsi_14;sma_24,ok,ok,-0.411004,-0.015102,0.120055,77,0.350649,4,5.808,
4c9634cd-ef2b-4f5c-a78a-c558c24c0a7b,27,fdac8b421acfe257,bb_overextension_mean_revert,mean_reversion,bb_upper_24_2;close;realized_vol_24h;return_24h;rsi_14;sma_24,ok,ok,0.908649,0.068531,0.193826,93,0.408602,4,5.664,
4c9634cd-ef2b-4f5c-a78a-c558c24c0a7b,28,a5a21ba31a19b84e,low_vol_breakout_ema_cross,volatility_regime,close;ema_12;ema_26;realized_vol_24h;return_24h;rsi_14;sma_50,ok,ok,0.735780,0.116678,0.260473,129,0.364341,4,5.705,
4c9634cd-ef2b-4f5c-a78a-c558c24c0a7b,29,2c9c4cfdeb494d11,volume_surge_momentum_divergence,volume_divergence,close;realized_vol_24h;return_24h;rsi_14;sma_20;volume_zscore_24h,ok,ok,-0.620999,-0.061350,0.358872,77,0.337662,4,5.943,
4c9634cd-ef2b-4f5c-a78a-c558c24c0a7b,30,4c42036456cb46f0,monday_dip_buy_calendar_anomaly,calendar_effect,close;day_of_week;return_24h;rsi_14;sma_20,ok,ok,0.631290,0.075794,0.195271,104,0.451923,4,6.094,
4c9634cd-ef2b-4f5c-a78a-c558c24c0a7b,31,8be125eb7a594cc4,macd_momentum_surge_above_ma,momentum,close;macd_hist;return_24h;rsi_14;sma_50,ok,ok,0.053395,0.007020,0.130855,102,0.352941,4,7.542,
4c9634cd-ef2b-4f5c-a78a-c558c24c0a7b,32,4c42d3ef4d41b877,bb_upper_reversion_zscore_fade,mean_reversion,bb_upper_24_2;close;return_24h;rsi_14;sma_24;zscore_48,ok,ok,0.803558,0.099722,0.223826,69,0.478261,4,5.841,
4c9634cd-ef2b-4f5c-a78a-c558c24c0a7b,33,e1010fab991bab46,high_vol_regime_fade_extremes,volatility_regime,close;realized_vol_24h;return_24h;rsi_14;sma_24;volume_zscore_24h;zscore_48,ok,ok,0.000000,0.000000,0.000000,0,0.000000,4,5.367,
4c9634cd-ef2b-4f5c-a78a-c558c24c0a7b,34,12decad2a37314ba,volume_surge_weak_price_divergence,volume_divergence,close;return_1h;return_24h;rsi_14;sma_50;volume_zscore_24h,ok,ok,-1.755003,-0.121637,0.353886,60,0.383333,4,5.541,
